,1stFlrSF,2ndFlrSF,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtFullBath,BsmtHalfBath,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,FullBath,GarageArea,GarageCars,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,LotArea,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond,OverallQual,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,YearBuilt,YearRemodAdd
391,804,1157,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,560,2,1,0,0,0,0,0,1,0,0,2001.0,1961,1,0,0,0,0,0,1,0,0,1,12209,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,2001,2002
1119,1040,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,286,1,0,1,0,0,1,0,0,0,0,1959.0,1040,0,0,0,1,0,0,0,0,0,1,7560,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1959,1959
588,1473,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,452,1,0,0,1,0,1,0,0,0,0,1968.0,1473,0,0,0,1,0,0,0,0,0,1,25095,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0,0,0,0,0,1,1968,2003
662,1392,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,576,2,0,1,0,0,1,0,0,0,0,1968.0,1392,0,0,0,1,0,0,0,0,0,1,13560,0,20,0,0,0,1,0,216.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,0,0,0,0,0,0,1,0,1968,1968
112,1282,1414,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,792,3,1,0,0,0,0,0,1,0,0,2007.0,2696,1,0,0,0,0,0,1,0,0,1,9965,0,60,0,0,0,1,0,220.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,1,2007,2007
480,1850,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,772,3,1,0,0,0,1,0,0,0,0,2004.0,1850,0,0,0,1,0,0,0,0,0,1,16033,0,20,0,0,0,1,0,378.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,2004,2005
369,1287,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,576,2,1,0,0,0,0,0,0,0,1,1997.0,1287,0,0,0,1,0,0,0,0,0,1,9830,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1959,2006
993,750,750,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,564,2,0,1,0,0,1,0,0,0,0,2005.0,1500,1,0,0,0,0,0,1,0,0,1,8846,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,1,2005,2006
766,980,734,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,496,2,0,0,1,0,1,0,0,0,0,1988.0,1714,1,0,0,0,0,0,1,0,0,1,10421,0,60,0,0,0,1,0,42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1988,1988
531,751,611,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,502,2,1,0,0,0,0,0,0,0,1,1920.0,1362,0,0,0,0,0,0,1,0,0,1,6155,0,70,0,0,0,0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,1,0,0,0,0,0,0,0,0,1,0,1920,1999
733,1144,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,264,1,0,1,0,0,1,0,0,0,0,1961.0,1144,0,0,0,1,0,0,0,0,0,1,10000,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,1,0,1961,1983
711,859,319,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,384,1,0,1,0,0,0,0,0,0,1,1964.0,1178,0,1,0,0,0,0,0,0,0,1,8712,0,50,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1,0,0,0,0,1,0,0,0,0,0,1900,1950
971,764,862,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,474,2,0,1,0,0,0,0,1,0,0,2003.0,1626,0,0,0,0,0,0,1,0,0,1,2268,0,160,0,0,0,1,0,106.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2003,2004
298,1041,702,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,539,2,0,0,1,0,1,0,0,0,0,1968.0,1743,2,0,0,0,0,0,1,0,0,1,11700,0,60,0,0,0,1,0,365.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,1,0,1968,1968
56,983,756,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,480,2,1,0,0,0,1,0,0,0,0,1999.0,1739,1,0,0,0,0,0,1,0,0,1,2645,0,160,0,1,0,0,0,456.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1999,2000
568,1496,636,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,612,2,1,0,0,0,0,0,1,0,0,1983.0,2132,1,1,0,0,0,0,0,0,0,1,12327,0,50,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0,1,0,1983,2009
925,1126,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,540,2,0,1,0,0,1,0,0,0,0,1977.0,1126,0,0,0,1,0,0,0,0,0,1,15611,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,1,0,0,0,0,0,1977,1977
707,1324,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,550,2,1,0,0,0,1,0,0,0,0,2006.0,1324,0,0,0,1,0,0,0,0,0,1,6240,0,120,0,0,0,1,0,176.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,0,0,0,1,0,0,0,0,0,0,1,0,2006,2006
743,1464,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,480,2,0,1,0,0,1,0,0,0,0,1997.0,1464,0,0,0,0,0,0,0,0,1,1,12886,0,80,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1963,1999
965,783,701,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,393,2,1,0,0,0,1,0,0,0,0,2005.0,1484,1,0,0,0,0,0,1,0,0,1,10237,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,1,2005,2007
526,928,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,252,1,0,0,1,0,1,0,0,0,0,1956.0,928,0,0,0,1,0,0,0,0,0,1,13300,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,0,0,0,0,0,0,1,0,1956,2000
1374,1026,932,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,936,3,1,0,0,0,1,0,0,0,0,2005.0,1958,1,0,0,0,0,0,1,0,0,1,10625,0,60,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2005,2005
1128,847,1112,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,434,2,1,0,0,0,0,0,1,0,0,2004.0,1959,1,0,0,0,0,0,1,0,0,1,11796,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2004,2005
425,707,682,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240,1,0,0,1,0,0,0,0,0,1,1947.0,1389,1,0,0,0,0,0,1,0,0,1,3378,0,60,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,1,0,1946,1992
1222,1168,678,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,315,1,0,0,1,0,1,0,0,0,0,1949.0,1846,0,1,0,0,0,0,0,0,0,1,10496,0,50,0,0,0,1,0,320.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1949,1950
1430,734,1104,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,372,2,1,0,0,0,0,0,1,0,0,2005.0,1838,1,0,0,0,0,0,1,0,0,1,21930,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,2005,2005
559,1557,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,420,2,1,0,0,0,1,0,0,0,0,2003.0,1557,0,0,0,1,0,0,0,0,0,1,3196,0,120,0,0,0,1,0,18.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2003,2004
1348,1494,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,514,2,0,1,0,0,1,0,0,0,0,1998.0,1494,0,0,0,1,0,0,0,0,0,1,16196,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1998,1998
1154,902,918,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,492,2,0,0,1,0,1,0,0,0,0,1965.0,1820,2,0,0,0,0,0,1,0,0,1,13700,0,60,0,0,0,1,0,288.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,1,0,0,0,0,0,0,0,0,1,0,1965,1988
927,1098,880,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,486,2,0,1,0,0,1,0,0,0,0,1968.0,1978,1,0,0,0,0,0,1,0,0,1,9900,0,60,0,0,0,1,0,342.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1968,1968
360,912,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,470,2,0,1,0,0,1,0,0,0,0,1978.0,912,0,0,0,0,0,0,0,1,0,1,7540,0,85,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1978,1978
155,572,524,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1096,0,1,0,0,0,0,0,0,0,1,9600,0,50,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1924,1950
1456,2073,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,500,2,0,0,1,0,1,0,0,0,0,1978.0,2073,0,0,0,1,0,0,0,0,0,1,13175,0,20,0,0,0,1,0,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1978,1988
268,778,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,924,1,1,0,0,0,0,0,0,0,1,1966.0,778,0,0,0,1,0,0,0,0,0,1,6900,0,30,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1940,1955
865,1002,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,902,2,0,0,1,0,0,0,0,0,1,1973.0,1002,0,0,0,1,0,0,0,0,0,1,8750,0,20,0,0,0,1,0,76.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1970,1970
953,1168,800,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,530,2,0,1,0,0,1,0,0,0,0,1969.0,1968,1,0,0,0,0,0,1,0,0,1,11075,0,60,0,0,0,1,0,232.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,1,0,1969,1969
1361,1530,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,430,2,1,0,0,0,1,0,0,0,0,2005.0,1530,0,0,0,1,0,0,0,0,0,1,16158,0,20,0,0,0,1,0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,0,0,0,1,0,0,0,0,0,0,1,0,2005,2005
721,848,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,420,2,0,1,0,0,1,0,0,0,0,2004.0,848,0,0,0,1,0,0,0,0,0,1,4426,0,120,0,0,0,0,1,169.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,2004,2004
577,1320,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,564,2,0,1,0,0,1,0,0,0,0,1966.0,1320,0,0,0,0,0,0,0,0,1,1,11777,0,80,0,0,0,1,0,97.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,1,0,0,0,0,1,0,0,0,0,0,1966,1966
692,1238,1281,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,628,2,0,1,0,0,1,0,0,0,0,1989.0,2519,1,0,0,0,0,0,1,0,0,1,26178,0,60,0,0,0,1,0,293.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,0,0,0,1,0,0,0,0,0,0,1,0,1989,1990
689,1362,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,460,2,0,1,0,0,1,0,0,0,0,2005.0,1362,0,0,0,1,0,0,0,0,0,1,7577,0,120,0,0,0,1,0,256.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,2005,2006
913,1001,1001,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,871,3,0,0,1,1,0,0,0,0,0,1949.0,2002,0,0,0,0,0,0,1,0,0,2,6270,0,90,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1949,1950
464,1040,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1040,0,0,0,1,0,0,0,0,0,1,8430,0,20,0,0,0,1,0,136.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1978,1978
34,1561,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,556,2,1,0,0,0,1,0,0,0,0,2005.0,1561,0,0,0,1,0,0,0,0,0,1,7313,0,120,0,0,0,1,0,246.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,2005,2005
405,1620,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,490,2,0,0,1,0,1,0,0,0,0,1993.0,1620,0,0,0,1,0,0,0,0,0,1,9991,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,1,0,1976,1993
4,1145,1053,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,836,3,0,1,0,0,1,0,0,0,0,2000.0,2198,1,0,0,0,0,0,1,0,0,1,14260,0,60,0,0,0,1,0,350.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,2000,2000
491,958,620,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240,1,0,0,1,0,1,0,0,0,0,1941.0,1578,0,1,0,0,0,0,0,0,0,1,9490,0,50,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,1,0,1941,1950
1194,663,689,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,299,1,1,0,0,0,1,0,0,0,0,1969.0,1352,1,0,0,0,0,0,1,0,0,1,9364,0,60,0,0,0,1,0,143.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,1,0,1969,1969
1004,1504,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,457,2,1,0,0,0,1,0,0,0,0,2005.0,1504,0,0,0,1,0,0,0,0,0,1,3182,0,120,0,0,0,1,0,16.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2005,2006
189,1593,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,682,2,1,0,0,0,1,0,0,0,0,2001.0,1593,1,0,0,1,0,0,0,0,0,1,4923,0,120,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,2001,2002
1022,912,336,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,160,1,0,0,1,0,0,0,0,0,1,1957.0,1248,0,1,0,0,0,0,0,0,0,1,9439,0,50,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1930,1950
1349,938,1215,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2358,0,0,0,0,0,0,1,0,0,1,5250,205,70,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,1872,1987
720,1742,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,564,2,0,1,0,0,1,0,0,0,0,1985.0,1742,0,0,0,1,0,0,0,0,0,1,6563,0,120,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,1985,1985
1418,1144,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,336,1,0,0,1,0,0,0,0,0,1,1962.0,1144,1,0,0,1,0,0,0,0,0,1,9204,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1963,1963
808,1086,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,484,2,0,1,0,0,1,0,0,0,0,1966.0,1086,0,0,0,0,0,0,0,0,1,1,13400,0,80,0,0,0,1,0,1047.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1966,1966
678,2046,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,834,3,1,0,0,0,1,0,0,0,0,2008.0,2046,1,0,0,1,0,0,0,0,0,1,11844,0,20,0,0,0,1,0,464.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,0,0,0,1,0,0,0,0,0,0,0,1,2008,2008
1053,1526,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,364,1,0,0,1,0,0,1,0,0,0,1957.0,1526,0,0,0,1,0,0,0,0,0,1,8562,0,20,0,0,0,1,0,145.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,1,0,1957,2002
402,672,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240,1,0,0,1,0,0,0,0,0,1,1940.0,672,0,0,0,1,0,0,0,0,0,1,10200,0,30,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,0,1,0,0,0,0,0,0,0,0,1,0,1940,1997
